PC,FCI,GES,LiNGAM
0.848394976,0.645439714,0.694808887,0.480262805
0.850078364,0.577264581,0.774579948,0.706616971
0.828744501,0.72055407,0.750735061,0.600936139
0.836351375,0.483040841,0.801503701,0.631935404
0.845871401,0.585600709,0.775659839,0.67026051
0.910505029,0.69782107,0.786076043,0.696495523
0.895202242,0.770573161,0.781657904,0.663251662
0.88305875,0.795913462,0.775531352,0.565270579
0.867948899,0.653926237,0.819735783,0.563936244
0.849215603,0.670928821,0.875794002,0.576816436
0.91549654,0.646968131,0.803078376,0.649854519
0.877416319,0.567902882,0.793538154,0.676802835
0.869025933,0.506031548,0.757393178,0.566012203
0.887201951,0.752728219,0.792697348,0.600078776
0.913746867,0.740901386,0.730511431,0.733995054
0.853891963,0.610832199,0.743488927,0.595354159
0.874581045,0.649543741,0.821690064,0.717897819
0.897520228,0.667450738,0.80098649,0.627422281
0.867054739,0.623041236,0.738753448,0.5525387
0.870352926,0.594532133,0.793971315,0.73530524
0.874972803,0.777206225,0.765257263,0.707217636
0.829769126,0.571644222,0.834699327,0.721581747
0.866980847,0.651545475,0.798380322,0.703667174
0.906827324,0.671254131,0.7888993,0.758032059
0.895040546,0.749292161,0.828225708,0.634187005
0.91281803,0.747875593,0.782632277,0.519247861
0.822451252,0.5929238,0.752956788,0.503608394
0.82526244,0.676646332,0.829459997,0.521310115
0.867640555,0.57965752,0.72291296,0.537451705
0.875941693,0.610664079,0.751018064,0.679552238
0.867880899,0.513604775,0.773204714,0.631407519
0.866779449,0.697312406,0.767696405,0.5962899
0.908513898,0.648259329,0.736238388,0.649324613
0.880391963,0.634488332,0.777659375,0.576559837
0.876733278,0.609102867,0.810608881,0.627023188
0.897391016,0.62866606,0.770168469,0.662454369
0.773121898,0.5829323,0.669146475,0.506208944
0.8582059,0.611082337,0.764879796,0.7389326
0.85442247,0.730697972,0.772213705,0.652218437
0.863354638,0.617386761,0.842814002,0.649171279
0.835870156,0.571558935,0.803431356,0.657053004
0.915713579,0.680208719,0.793423593,0.66569668
0.892701487,0.789795295,0.815009206,0.753299572
0.853981891,0.712372693,0.774660572,0.503242873
0.851741512,0.594640079,0.758250589,0.566477773
0.837642575,0.617721108,0.890098079,0.498247018
0.877813053,0.562146923,0.794356735,0.581100294
0.874408852,0.588584525,0.736129079,0.666351084
0.858421808,0.462457072,0.74760077,0.541394991
0.859131731,0.697869263,0.78224213,0.593460087
0.908744589,0.688746095,0.794712365,0.721877259
0.854879928,0.579898122,0.72185505,0.594408386
0.838581061,0.609845853,0.815444016,0.593499252
0.896486705,0.666253147,0.805551085,0.655886609
0.842565359,0.64387764,0.703795056,0.53014412
0.860586853,0.665178973,0.758675029,0.657883977
0.863680546,0.759855091,0.781009808,0.690267715
0.799694402,0.485604872,0.826268107,0.669462678
0.832805688,0.626273867,0.777909391,0.702635236
0.90849901,0.608410196,0.801926165,0.669246498
0.9011183,0.774580694,0.790473172,0.703045059
0.890455919,0.7769749,0.821942868,0.596544711
0.859221445,0.58958717,0.76242054,0.531732066
0.853682056,0.67621802,0.851758335,0.476315937
0.898694448,0.592110884,0.762920037,0.577841619
0.895822843,0.577193348,0.778047783,0.634643637
0.870509376,0.505461442,0.797222868,0.56488565
0.861656224,0.71178996,0.750620649,0.594874541
0.928308271,0.725473093,0.738529238,0.731188797
0.835979325,0.498938936,0.702656223,0.557643124
0.849521987,0.549177759,0.837800194,0.696790905
0.846378369,0.583263616,0.759357512,0.571501816
0.85443434,0.706914245,0.745977115,0.498345741
0.834450966,0.535280643,0.753702848,0.722772374
0.858636541,0.692239676,0.761513695,0.744412171
0.813567448,0.500190361,0.811313658,0.583567324
0.85261165,0.616547674,0.787268242,0.658960149
0.91621861,0.681913035,0.80738762,0.678580193
0.889438271,0.706193348,0.809877256,0.736530768
0.860663178,0.742441933,0.789826264,0.587564274
0.86289589,0.658668801,0.785694269,0.553052725
0.829229142,0.729978706,0.8766608,0.520037772
0.883198602,0.579523139,0.778292864,0.640435425
0.889004391,0.600430725,0.747957919,0.66642341
0.894051945,0.497183657,0.796183506,0.605489893
0.856672363,0.706137776,0.743382354,0.609040501
0.921616541,0.713588865,0.775869104,0.684427411
0.826951581,0.55796358,0.757814572,0.576831593
0.871624987,0.598240496,0.83392308,0.677779326
0.894068144,0.635985612,0.776781933,0.658379268
0.869373925,0.676478328,0.707761722,0.484608855
0.87730416,0.611803399,0.79221683,0.751960914
0.866625595,0.766746861,0.798564337,0.682448064
0.851403138,0.595551478,0.8594029,0.673059409
0.843247229,0.622261693,0.829423206,0.690916451
0.908405106,0.671389709,0.771249827,0.691118333
0.880587618,0.722048512,0.780392351,0.693070973
0.870866259,0.73973147,0.791343702,0.505547297
0.84169697,0.593588007,0.753058475,0.504982817
0.829583445,0.653913876,0.88038152,0.506940783
0.890932662,0.620241762,0.744135479,0.608622929
0.887500662,0.618624692,0.746021822,0.70382814
0.868947568,0.468584267,0.766888468,0.568459372
0.853174603,0.699559607,0.79643081,0.61043972
0.93156072,0.7686294,0.749151476,0.697668512
0.847146473,0.56481172,0.743549344,0.541782677
0.833463609,0.523412826,0.842209903,0.712482224
0.915090312,0.663241269,0.757066457,0.664185971
0.85003268,0.601728345,0.701086895,0.50917999
0.835435706,0.557748763,0.729199579,0.689543096
0.851347692,0.774644823,0.804190835,0.667352066
0.843113245,0.567327165,0.811903797,0.705623191
0.882451739,0.633352573,0.820294588,0.659390924
0.913281497,0.70430202,0.816102798,0.678201613
0.879270419,0.762059593,0.804904627,0.665167582
0.846454126,0.713088505,0.763087078,0.537267025
0.856813879,0.641004453,0.812732388,0.532684524
0.839014971,0.61987464,0.887301302,0.43103731
0.886218545,0.547454734,0.755054508,0.603896612
0.904942704,0.57891933,0.792303473,0.672620031
0.857237171,0.479384495,0.748218674,0.543077922
0.848103782,0.713886799,0.803203943,0.668625897
0.922368421,0.733959456,0.757650124,0.73569707
0.856372114,0.576494178,0.759289875,0.61820556
0.823322279,0.530292715,0.785763586,0.5221081
0.9127422,0.681097677,0.843416432,0.751852995
0.813991873,0.640149405,0.685620907,0.505163288
0.899154903,0.608301356,0.787188481,0.725208526
0.855214456,0.677767047,0.78381629,0.710397235
0.855256804,0.556797123,0.815620712,0.627882925
0.850603961,0.600375262,0.793575818,0.639811865
0.904395974,0.669500204,0.814290349,0.643172853
0.892241982,0.736777433,0.795371167,0.716601249
0.889242469,0.758667925,0.795154363,0.557895025
0.861403803,0.660374533,0.770701151,0.537506898
0.844099317,0.67584459,0.894710771,0.434163818
0.867361374,0.515909818,0.695836192,0.498282222
0.87271757,0.575456143,0.740351871,0.635414951
0.877187077,0.495834677,0.745299578,0.498215837
0.857587719,0.701797879,0.808393347,0.656596389
0.920608339,0.742151405,0.770075259,0.748815476
0.852460793,0.575696195,0.756741035,0.592576878
0.845676244,0.549729532,0.811816083,0.617913239
0.879551177,0.619949368,0.785586087,0.61220084
0.835870313,0.5663642,0.781858341,0.525979058
0.858741483,0.538754771,0.764597225,0.660459921
0.874582157,0.791504804,0.781131665,0.722048076
0.836075677,0.561429332,0.829176007,0.623526707
0.88137906,0.659002513,0.792254271,0.685939042
0.906874202,0.65065825,0.815052487,0.683100263
0.875619076,0.66949719,0.769520798,0.663992652
0.912831097,0.809905095,0.832847672,0.539679915
0.879905232,0.625416636,0.775658952,0.564443529
0.838599191,0.710959449,0.885045579,0.463299511
0.871472731,0.488295423,0.740578456,0.586562582
0.866020395,0.572381228,0.784329262,0.631064008
0.851056141,0.510311604,0.727295349,0.521342454
0.87547619,0.727298535,0.780999979,0.558392034
0.907134264,0.735072291,0.758169576,0.670820113
0.868771663,0.632541123,0.747461356,0.576416875
0.872084955,0.564526289,0.807987375,0.699493796
0.902267301,0.634502014,0.803751529,0.606115272
0.857268908,0.741177728,0.716133135,0.514385972
0.86271607,0.599826007,0.729784586,0.730179796
0.844563031,0.741486493,0.769920156,0.704330712
0.838136142,0.524992667,0.833197347,0.649847842
0.813742249,0.557677856,0.727639411,0.657976743
0.905947349,0.736685567,0.793021723,0.7234566
0.910614563,0.747768921,0.770345587,0.684779634
0.891291833,0.787967033,0.772635069,0.522358969
0.843511293,0.617047859,0.780707845,0.475083004
0.810806379,0.655915653,0.891069365,0.471760598
0.900084331,0.643711663,0.809548068,0.689260932
0.88372651,0.642617017,0.747414965,0.705095817
0.861522146,0.451785217,0.747576076,0.538500949
0.869743108,0.744060214,0.766002897,0.602185914
0.931152882,0.751587814,0.746916752,0.72740527
0.852031874,0.65700183,0.720448342,0.572619971
0.873320048,0.594439371,0.828155838,0.68132215
0.908816013,0.638931071,0.77241155,0.687827079
0.860037195,0.688337912,0.683346385,0.520827193
0.880326479,0.627283112,0.749451799,0.6875775
0.843808405,0.727493623,0.773644031,0.648647994
0.836741255,0.492222794,0.817408172,0.613019662
0.826383394,0.646481162,0.78918205,0.715672356
0.926293103,0.703507052,0.799588755,0.681944147
0.890064595,0.737650755,0.823105608,0.733067987
0.892697843,0.732490079,0.797447584,0.500239755
0.843315136,0.602883893,0.76062108,0.519457134
0.8337777,0.675741652,0.875860348,0.461072324
0.89151934,0.544874037,0.745382817,0.601902259
0.887684729,0.5926799,0.778375787,0.690352679
0.87358042,0.502140411,0.774617272,0.605731885
0.91,0.789198045,0.805795976,0.601173231
0.914214192,0.751904384,0.770403585,0.662005838
0.839619612,0.52128225,0.733172259,0.649542541
0.865720677,0.595192737,0.83858604,0.701505695
0.892607695,0.623755453,0.748113591,0.591387941
0.840299278,0.668796794,0.675176247,0.545364418
0.853524019,0.613322054,0.736330829,0.67280022
0.867949406,0.699935473,0.769217642,0.666110682
0.83843402,0.550668826,0.802805286,0.639304634
0.866181854,0.635234043,0.808539287,0.687063811
0.923742121,0.686549051,0.836875681,0.713667376
0.896955856,0.720049374,0.778770258,0.72825652
0.877029584,0.754938395,0.770989295,0.497355612
0.812060946,0.560770602,0.743008749,0.497720549
0.854215603,0.676512574,0.913225764,0.481561795
0.898826372,0.608247173,0.804844995,0.597673188
0.89497172,0.547438999,0.78114762,0.69821707
0.8924055,0.569623662,0.773665772,0.608652146
0.876800334,0.737487953,0.812133036,0.597800901
0.909874117,0.753460107,0.773288363,0.766881291
0.86971914,0.638183326,0.732033416,0.641561947
0.859118059,0.570640596,0.821220423,0.706888092
0.88759349,0.6574523,0.781137524,0.629657042
0.840525794,0.695126313,0.720835605,0.46832681
0.859074911,0.595424282,0.776582496,0.774717638
0.844491056,0.667572497,0.748851795,0.605131958
0.862090403,0.607177913,0.873124597,0.688056722
0.847222807,0.593735909,0.798879038,0.653091816
0.917703018,0.661656202,0.79548885,0.742430841
0.886894785,0.748534846,0.802939909,0.734304235
0.913874269,0.810101981,0.825167447,0.544368386
0.850141116,0.538164606,0.73954107,0.487672798
0.835867435,0.653609815,0.880818378,0.52172602
0.86979271,0.605886835,0.758424965,0.604362051
0.853751547,0.551761707,0.728776916,0.618533967
0.879683196,0.437863774,0.744551005,0.634738428
0.849015135,0.69417964,0.726315733,0.564143531
0.908954204,0.709773621,0.700004325,0.621903329
0.875457583,0.604724414,0.740537958,0.621443239
0.82707158,0.54997636,0.803557041,0.615823302
0.885038699,0.664922282,0.787225518,0.700842411
0.831198615,0.618694618,0.686330634,0.509045104
0.852035501,0.665105658,0.775048238,0.746667312
0.88769057,0.80383556,0.799569892,0.762485375
0.818484472,0.545041104,0.84213493,0.615046257
0.86431284,0.649774925,0.812263476,0.718478681
0.893336456,0.667954686,0.769842072,0.68592347
0.877151695,0.741947906,0.758326474,0.729401443
0.894561526,0.765705544,0.780985587,0.53675113
0.830664502,0.539175529,0.782088548,0.462580815
0.792978036,0.60531684,0.86811002,0.462750966
0.871408481,0.504739656,0.725740884,0.612558993
0.896176582,0.613513809,0.805390012,0.712794121
0.877802601,0.543269395,0.775214113,0.619559839
0.860686548,0.689922386,0.790999852,0.61869999
0.933677945,0.76118301,0.743069493,0.747950331
0.860325635,0.61742949,0.724304469,0.597773139
0.900406076,0.656886315,0.843856013,0.593374892
0.875960591,0.550178459,0.79220006,0.609075191
0.856873495,0.638973731,0.704624173,0.523481377
0.878841448,0.609843674,0.750951499,0.704623845
0.872484527,0.756439917,0.763062561,0.67265263
0.835326076,0.514146962,0.825133911,0.62921307
0.88002974,0.673735262,0.836662489,0.740903933
0.915288828,0.676397695,0.806940051,0.670415592
0.895823122,0.757588815,0.800296771,0.689320609
0.867589439,0.748063187,0.76991686,0.505506966
0.864315123,0.599975338,0.789770769,0.513716542
0.842565876,0.685734331,0.881916142,0.473745107
0.880057857,0.588915159,0.750379841,0.586551284
0.890859052,0.66072385,0.753926743,0.704499691
0.867479624,0.491262551,0.752202675,0.61911688
0.864820005,0.749722683,0.77480274,0.590136123
0.895869788,0.661598767,0.709065258,0.714759816
0.867035903,0.675384386,0.74462905,0.611151289
0.833135591,0.522622125,0.805547224,0.650339134
0.893665846,0.668643717,0.80551757,0.659611379
0.860330882,0.61214591,0.722153507,0.490982233
0.893734237,0.683469675,0.770213215,0.712978595
0.84861018,0.629295732,0.757314908,0.603904955
0.851658412,0.561313466,0.824502022,0.665091698
0.837251927,0.584245732,0.761565791,0.659824351
0.914614784,0.699124408,0.819121165,0.648446107
0.906655288,0.772146612,0.795558949,0.736718772
0.893144995,0.760234765,0.818363565,0.553929564
0.868375063,0.573866212,0.767415083,0.528914075
0.843807109,0.719664232,0.880843871,0.467867624
0.863379437,0.586227004,0.764186721,0.57864352
0.855856978,0.53025259,0.764391703,0.662144527
0.856336378,0.539743495,0.753317378,0.571344775
0.872784233,0.749141528,0.773945602,0.629677669
0.930884028,0.791659638,0.770881607,0.712768028
0.879404553,0.62760521,0.747311305,0.568209356
0.847666634,0.58252813,0.800168509,0.545969891
0.915079586,0.667903335,0.811927421,0.693992866
0.855531046,0.617688646,0.700748251,0.528176381
0.877105152,0.621515811,0.793252565,0.712055904
0.864284238,0.715516136,0.810175548,0.709588744
0.845673705,0.560615663,0.794711803,0.590798315
0.865679197,0.697606427,0.840155152,0.689587068
0.917838486,0.718048685,0.783060399,0.660527913
0.892924741,0.768726453,0.807960086,0.676073601
0.881791757,0.788791209,0.800665802,0.497533283
0.845821193,0.582763971,0.827518693,0.528963182
0.823930095,0.687847881,0.903174758,0.566530245
0.859443111,0.583773918,0.735588416,0.562349129
0.878100524,0.635156534,0.758344331,0.674837961
0.88063983,0.44110104,0.735794274,0.597561122
0.878515227,0.734093291,0.827735952,0.646491992
0.879560264,0.668872254,0.752990809,0.696830774
0.856701758,0.527294403,0.759663506,0.567800835
0.8723609,0.606611797,0.839666017,0.688387548
0.860188834,0.629592826,0.782164538,0.637649718
0.850461601,0.646461341,0.688395671,0.481222302
0.825301124,0.521963869,0.751515757,0.682987519
0.872783738,0.763607241,0.776810693,0.674137725
0.850698707,0.567086638,0.816018222,0.69691955
0.874287101,0.622973332,0.802620271,0.723126294
0.911477921,0.719198942,0.804382323,0.661898103
0.878794755,0.731101427,0.803571155,0.674858003
0.866720031,0.709918203,0.754849024,0.514198843
0.823396252,0.604514148,0.735808815,0.511609467
0.826319579,0.664877836,0.842900065,0.508676945
0.851319804,0.559478873,0.717191956,0.587142466
0.893464275,0.608076523,0.772882863,0.717821677
0.882550814,0.506159593,0.737155874,0.579510652
0.874586466,0.738167959,0.808539882,0.593420959
0.924958047,0.722797236,0.738483548,0.686167513
0.849454393,0.566720471,0.725724605,0.591535697
0.868944878,0.613266626,0.816552101,0.676192996
0.909691936,0.676951658,0.793665284,0.651420589
0.838428363,0.60703777,0.714856988,0.522394584
0.865961134,0.589086984,0.769344757,0.638689562
0.850853237,0.712121397,0.751236898,0.623208703
0.853961538,0.584312495,0.862580384,0.602348976
0.860546418,0.602815781,0.83743941,0.730282803
0.892707785,0.686544777,0.774470514,0.684915331
0.899467815,0.754805894,0.807751419,0.70612859
0.909215809,0.8309503,0.790603714,0.590633522
0.875078063,0.648930367,0.787755775,0.588512423
0.826268058,0.718627548,0.875408286,0.500628353
0.88955665,0.563559662,0.775497484,0.62024264
0.903547637,0.576947027,0.786432634,0.683695587
0.860518024,0.504279892,0.755890121,0.580858775
0.834891015,0.659292448,0.776240003,0.617927912
0.911619959,0.703050996,0.780192404,0.711846916
0.876477931,0.579112501,0.739261215,0.604897477
0.872593434,0.616978414,0.833330066,0.670587388
0.87526021,0.615189668,0.772136874,0.617722182
0.841759546,0.635118689,0.759043057,0.51474583
0.862246065,0.64312512,0.751530619,0.688534
0.826354808,0.729991126,0.779436437,0.635911507
0.82783033,0.539083679,0.840684984,0.72219292
0.858149807,0.602955887,0.788521414,0.655537955
0.935743286,0.741862432,0.855366054,0.692216461
0.903775929,0.764395086,0.786227165,0.676585333
0.892382966,0.757147436,0.812622194,0.539287246
0.833636161,0.569196681,0.743086228,0.562326345
0.836205117,0.754249783,0.849995843,0.493018132
0.888254621,0.615785718,0.750776628,0.602309744
0.878736471,0.636525022,0.754332732,0.657200109
0.879490886,0.548547298,0.743876337,0.578502461
0.889116541,0.721577589,0.795835003,0.671155595
0.920252261,0.70567741,0.783263178,0.675998565
0.867706724,0.605958899,0.762390807,0.602805377
0.847254648,0.538670864,0.788140494,0.669854873
0.896575899,0.684298771,0.778839179,0.73137243
0.863337418,0.6259674,0.673073167,0.562170198
0.845392535,0.630929532,0.768325419,0.663660387
0.84484025,0.753580796,0.766920366,0.647526016
0.841936259,0.632666782,0.830537689,0.686252774
0.853695173,0.678272393,0.816103373,0.704420656
0.923250775,0.715688076,0.806033607,0.759215852
0.89484413,0.75450881,0.813361394,0.676223033
0.8813868,0.700881951,0.820419351,0.545597944
0.817860813,0.580416695,0.753261072,0.506786557
0.847247883,0.682186257,0.851852402,0.489064335
0.895528083,0.582725289,0.786255677,0.546147484
0.884170919,0.518505154,0.767051274,0.705692989
0.859761596,0.471066632,0.782756164,0.60335626
0.893249791,0.733847403,0.825615166,0.647983391
0.902108681,0.712048813,0.722080656,0.70861261
0.901521993,0.658121406,0.777519363,0.625491324
0.875813744,0.598485269,0.80480854,0.553839817
0.929872742,0.753050455,0.80721915,0.635596219
0.818545567,0.688919388,0.67499191,0.446413939
0.889469226,0.639114914,0.81759921,0.726793693
0.838352908,0.732777348,0.760739222,0.644645276
0.859758445,0.626713133,0.808882387,0.695107274
0.889946108,0.658548119,0.850172647,0.703056661
0.924772396,0.660484439,0.797315196,0.71529198
0.893534239,0.780665348,0.788032147,0.732045223
0.866938179,0.767445324,0.786664317,0.514308834
0.870674166,0.65673372,0.770937102,0.545332797
0.844149257,0.670729567,0.888264594,0.477004143
0.885630956,0.588968631,0.727638056,0.510956111
0.837258708,0.549658977,0.757395835,0.671253029
0.883177277,0.541611874,0.772700286,0.660727547
0.850105947,0.718288488,0.767868694,0.630878441
0.902239319,0.705703576,0.746582372,0.669948736
0.859183936,0.662278982,0.767126227,0.583024828
0.85281493,0.564400775,0.798715835,0.636902765
0.864516129,0.584314107,0.785603523,0.626574131
0.860980392,0.650680727,0.681448347,0.487398765
0.837858871,0.64469157,0.733722341,0.638387792
0.854281002,0.700962258,0.773127611,0.669334562
0.8645307,0.554577821,0.867544995,0.697967088
0.866500639,0.674028841,0.821607076,0.65287725
0.918729279,0.714412915,0.844540048,0.720473012
0.915120914,0.779875676,0.817715475,0.688552692
0.907102683,0.803104396,0.815340703,0.558767207
0.843462045,0.602265468,0.753916567,0.533601633
0.840657515,0.697117433,0.863756064,0.394742552
0.881507094,0.566112451,0.72408886,0.57896584
0.873863978,0.62960887,0.757468122,0.683079298
0.840499541,0.442031041,0.765463718,0.531874256
0.857867206,0.705312926,0.799871245,0.660823246
0.893258145,0.649349753,0.739807585,0.669625345
0.864515152,0.584788659,0.770682429,0.599785211
0.882443104,0.613378377,0.84509753,0.704639231
0.87828725,0.652368235,0.792473887,0.592164906
0.846285475,0.664848901,0.668294933,0.447932924
0.871848047,0.615911311,0.784569435,0.686242196
0.848520675,0.707322144,0.800681976,0.667881426
0.839680026,0.549179046,0.849618393,0.636576226
0.855689624,0.649692585,0.780706782,0.660978118
0.928973595,0.700090331,0.805420368,0.704962168
0.899604639,0.716490943,0.785652461,0.693898167
0.856528331,0.6897675,0.799095167,0.528852612
0.839323267,0.585467219,0.779772816,0.525525864
0.84025262,0.690537127,0.879369298,0.517256766
0.893153629,0.631171938,0.751965393,0.58640104
0.892201241,0.56058844,0.798539935,0.743959985
0.864297996,0.482658623,0.774105797,0.623870086
0.837836257,0.710728022,0.7667456,0.637503175
0.88517108,0.689789153,0.718424723,0.612446964
0.87873499,0.583262566,0.787005635,0.642334498
0.872146448,0.622091704,0.834656982,0.689088029
0.901976932,0.694548811,0.790410243,0.643318458
0.841477007,0.677381997,0.695255926,0.564550911
0.848914289,0.604770982,0.795520101,0.715911677
0.842942829,0.696001716,0.80827072,0.749320113
0.813452918,0.519522788,0.840015561,0.665057609
0.870601668,0.61308454,0.833121714,0.643233609
0.925483032,0.705497551,0.849931211,0.657646187
0.87486651,0.733992724,0.752195629,0.696111187
0.864391248,0.7302349,0.756473207,0.544412533
0.847811395,0.607845218,0.765768933,0.487014617
0.84046725,0.725983619,0.903044819,0.485479997
0.870301201,0.534481516,0.767473435,0.581187421
0.863440522,0.554989153,0.770663346,0.717975823
0.873592123,0.463903981,0.757893552,0.605440423
0.868983823,0.669625522,0.794850385,0.625710552
0.921058897,0.786808653,0.750418849,0.711050395
0.876567954,0.58376888,0.73298942,0.618499739
0.889014465,0.591111527,0.841159506,0.668987514
0.901539409,0.667913809,0.811408274,0.685906006
0.878021801,0.664490036,0.728986641,0.483241153
0.883399366,0.624946968,0.796675229,0.739520417
0.84853499,0.712459352,0.755543395,0.710275607
0.837693315,0.622113683,0.859701981,0.688541994
0.848828837,0.638988254,0.823418438,0.704507006
0.895062945,0.646241972,0.797684365,0.668902877
0.895617445,0.770615627,0.796979399,0.675450801
0.87127862,0.734214189,0.77992282,0.549745799
0.864673508,0.613929984,0.756328531,0.528070806
0.806660525,0.671306214,0.865726185,0.465797743
0.908686125,0.661730354,0.786018646,0.589247338
0.866541605,0.553900315,0.745571652,0.6740574
0.8508992,0.480937137,0.782935146,0.547226127
0.849732665,0.703136582,0.766743481,0.615278674
0.898201754,0.6601807,0.711992163,0.67400912
0.872692764,0.545023482,0.749272586,0.612726671
0.829696615,0.570938846,0.819766838,0.689170987
0.923985016,0.69288104,0.80267738,0.67395112
0.857087848,0.6465998,0.69515346,0.529528136
0.850587601,0.59549728,0.776682846,0.686263599
0.842840875,0.732534798,0.757017628,0.624367963
0.790178342,0.454876192,0.779849172,0.573113351
0.85470317,0.619883854,0.827428652,0.695486659
0.888534615,0.696584476,0.731232454,0.660930271
0.89468289,0.790696044,0.817829298,0.722858264
0.89518281,0.735899933,0.747673928,0.629153617
0.826447505,0.548219566,0.773093967,0.562110348
0.844887499,0.652527958,0.877803329,0.412974913
0.903644408,0.566016786,0.771614055,0.600794901
0.905435069,0.641230221,0.778474489,0.695634307
0.865387699,0.489650766,0.748206154,0.586599102
0.872769242,0.703232062,0.780553126,0.623434926
0.915625997,0.738128714,0.734860905,0.726784277
0.890217138,0.664207854,0.782762701,0.632052499
0.828714525,0.544177717,0.814791703,0.70370711
0.879878578,0.618112411,0.798092915,0.635855345
0.823864379,0.634055487,0.690734295,0.497258524
0.869921111,0.579926901,0.75658258,0.730385471
0.87638387,0.817024189,0.778092478,0.711954076
0.855313187,0.593447528,0.868790068,0.623961549
0.861241286,0.66027549,0.802457408,0.714772571
0.917628626,0.729392986,0.812254593,0.688659562
0.861480915,0.764749824,0.829111318,0.673643815
0.908478248,0.797829393,0.831526259,0.542552949
0.863056653,0.704668811,0.817062084,0.533235061
0.818108277,0.656067327,0.868423863,0.53015265
0.901642043,0.665740682,0.754948457,0.523409886
0.855776186,0.557578592,0.744180036,0.658558288
0.8813397,0.517142208,0.765361961,0.587798458
0.874473494,0.699417531,0.789709615,0.622314941
0.932092732,0.774384639,0.74462295,0.730182617
0.872795455,0.611079291,0.787490179,0.65994364
0.845044545,0.610718966,0.808371436,0.58973061
0.865822872,0.61384317,0.800507516,0.678322909
0.867360036,0.672092491,0.664653358,0.469249952
0.818968788,0.548905106,0.743666387,0.683583241
0.856308591,0.702879894,0.764680939,0.669843577
0.84423171,0.570128003,0.840409995,0.611481603
0.876899597,0.648298742,0.837695117,0.712504712
0.903996893,0.680648988,0.794512564,0.67362968
0.861806011,0.730021928,0.769889706,0.677274221
0.883506806,0.754549127,0.80713175,0.602192857
0.854806065,0.640594863,0.776420797,0.542148794
0.829014958,0.69831684,0.892849224,0.469975328
0.907675642,0.641311331,0.784342678,0.580240659
0.888797209,0.60467163,0.787722138,0.711266124
0.866178168,0.447788577,0.793306603,0.579432222
0.865208666,0.675414794,0.814346938,0.628502564
0.910272841,0.71285634,0.75473319,0.657820637
0.853830228,0.617006548,0.718593297,0.582109092
0.86366629,0.573791131,0.832028272,0.705192131
0.917590345,0.728882314,0.797514791,0.696381042
0.855218653,0.618656972,0.731643651,0.490182255
0.870761032,0.665936224,0.816217439,0.707814938
0.852575577,0.727077313,0.765138175,0.686110932
0.810098317,0.483967837,0.804670413,0.599685654
0.861718856,0.613785435,0.804437408,0.660772388
0.893020254,0.638619084,0.768049531,0.707411028
0.88346034,0.73644114,0.794971923,0.735431984
0.864192154,0.751882076,0.798816373,0.608412641
0.851355268,0.593171194,0.723626987,0.501151248
0.820613119,0.619113468,0.840561293,0.483459489
0.867213135,0.559918125,0.764474636,0.567007526
0.887614662,0.582099008,0.792793075,0.666692764
0.872255168,0.533041668,0.767941871,0.563278163
0.861787311,0.74342077,0.787833488,0.633446491
0.911275347,0.789062003,0.731914606,0.720468828
0.844519892,0.5729883,0.736323335,0.602347587
0.883225043,0.611902633,0.826042559,0.667038961
0.898554876,0.662852717,0.770040159,0.648089532
0.877005719,0.629478512,0.689486382,0.547453012
0.84711267,0.661742429,0.746028287,0.717400761
0.868318794,0.784707976,0.791488285,0.748724366
0.862366154,0.595245064,0.84472271,0.680322796
0.826542797,0.561835942,0.757839274,0.719026451
0.899070675,0.610038685,0.80528872,0.677331321
0.87035059,0.709226459,0.800672008,0.668058014
0.876518569,0.700269787,0.790428214,0.588916437
0.853484197,0.624814976,0.784687587,0.540178629
0.822542584,0.684893299,0.857994373,0.426532354
0.883827172,0.591203212,0.758256104,0.598713456
0.886605792,0.595052549,0.728320437,0.691929361
0.866516102,0.530051517,0.748844707,0.577835426
0.870125677,0.733736472,0.780456336,0.663931466
0.932650376,0.631571704,0.797983633,0.709457446
0.8736842,0.588726442,0.790169602,0.656344446
0.858235229,0.60463441,0.811650067,0.612018667
0.897567271,0.682778598,0.786911945,0.680501027
0.813986928,0.619227636,0.674482424,0.469362768
0.871064553,0.606074759,0.793773459,0.689241179
0.878226002,0.770933506,0.786360938,0.730787861
0.846811222,0.558459545,0.84435561,0.681138763
0.858353876,0.658257073,0.788003734,0.721142469
0.906689403,0.691106713,0.799569938,0.686240153
0.890406137,0.748016143,0.8174598,0.660509363
0.899041968,0.781181319,0.782430283,0.551731831
0.86772892,0.618224943,0.750772598,0.489023037
0.830655091,0.676865549,0.898433823,0.488185035
0.914119932,0.669781646,0.766376438,0.59901165
0.879132252,0.592458053,0.756742255,0.66362104
0.867930304,0.530279169,0.763323597,0.570044593
0.88407477,0.749125997,0.765951569,0.636448682
0.923533835,0.798143899,0.75444899,0.755598383
0.852554793,0.552933037,0.735687199,0.620944786
0.897409142,0.588869733,0.855062663,0.713233928
0.874964269,0.576040118,0.772476153,0.6256973
0.878921569,0.712758026,0.708486335,0.471530237
0.899274892,0.681890744,0.824333089,0.757691268
0.841898906,0.693957933,0.741585941,0.607742521
0.867005962,0.578468848,0.827308026,0.654845629
0.849771527,0.603896049,0.782959154,0.698253004
0.928990148,0.695490407,0.832814301,0.673234946
